"date","id","year","month","day","season","time_of_day","time","lat","lon","swell","beaufort","home_screen","effort","age","species","species_nice_name","group","count","behaviour","distance_band","shag_plumage","scientific_name","dist_to_coast","dist_to_mainland","region_mainland","region_islands"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 5M 55S",-46.702035041526,168.297709822655,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",8896.8994386436,8896.89934564106,"Offshore","Offshore"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 6M 2S",-46.7012358689681,168.298369729891,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",8797.54165122055,8797.54155824297,"Offshore","Offshore"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 6M 30S",-46.6986214695498,168.300699815154,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",8469.4707341609,8469.47064128954,"Offshore","Offshore"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 6M 41S",-46.6973801096901,168.301577987149,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",8318.62193291244,8318.62184007648,"Offshore","Offshore"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 7M 35S",-46.692281817086,168.305957866833,"0-0.5",2,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche cauta steadi",7685.68380318676,7685.68371061667,"Offshore","Offshore"
"2026-02-21",72,2026,"February",21,"Summer","afternoon","16H 8M 40S",-46.6860134527087,168.311415575445,"0-0.5",2,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_W",NA,NA,"Thalassarche cauta steadi",6912.75137510101,6912.75128302285,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 15M 46S",-46.6125972010195,168.362148050219,"0-0.5",2,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"flying_N",NA,"pied","Leucocarbo chalconotus",180.169823938911,180.169864715449,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 18M 42S",-46.6305780177936,168.349026013166,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",2,"flying_E",NA,NA,"Ardenna grisea",797.434999524222,797.43495689148,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 18M 48S",-46.6313068242744,168.348601218313,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",861.861731114005,861.861751679024,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 19M 23S",-46.6349682491273,168.346876893193,"0.5-1",3,"seabirds",NA,"juvenile","black-billed_gull","Black-billed gull","gull",2,"flying_N",NA,NA,"Chroicocephalus bulleri",1196.16114337825,1196.16113476419,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 19M 47S",-46.6373233962804,168.345439145342,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",1431.97195893696,1431.97190420682,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 19M 55S",-46.6381701780483,168.344962885603,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",1514.0516002052,1514.0516551604,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 22M 16S",-46.6527865827084,168.335909843445,"0.5-1",4,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",3024.67952188808,3024.67950326897,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 22M 21S",-46.6533263772726,168.335602646694,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",3084.86749419464,3084.86747543943,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 24M 29S",-46.666459646076,168.327552247792,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",4571.0799975786,4571.07993430132,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 24M 51S",-46.6687548626214,168.326187171042,"0.5-1",4,"seabirds",NA,NA,"fairy_prion","Fairy prion","prion",1,"flying_N",NA,NA,"Pachyptila turtur",4835.64410734945,4835.64404468035,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 25M 11S",-46.6709427488968,168.32492091693,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",5088.60087284717,5088.60081069232,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 25M 3S",-46.6702122241259,168.325351662934,"0.5-1",4,"seabirds",NA,NA,"fairy_prion","Fairy prion","prion",1,"flying_S",NA,NA,"Pachyptila turtur",5003.96628823507,5003.96622590847,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 26M 28S",-46.6789882443845,168.320171814412,"0.5-1",4,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche bulleri",6026.12913989747,6026.12909961541,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 26M 41S",-46.6802547499537,168.319548787549,"0.5-1",4,"seabirds",NA,NA,"prion_sp","Unknown prion","prion",1,"flying_S",NA,NA,"Pachyptila spp.",6172.45987447904,6172.45981907185,"Coastal","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 29M 50S",-46.7001035157591,168.307473566383,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",8507.81517887245,8507.8150868561,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 32M 12S",-46.7147506820038,168.298318432644,"0.5-1",4,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",10250.9084718544,10250.9083793335,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 32M 18S",-46.7153645725921,168.297869833186,"0.5-1",4,"seabirds",NA,NA,"prion_sp","Unknown prion","prion",1,"flying_E",NA,NA,"Pachyptila spp.",10325.3640969966,10325.3640044541,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 33M 18S",-46.7215465614572,168.293351149186,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",10767.5699645034,11076.6061529047,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 34M 9S",-46.7263875296339,168.289142176509,"0.5-1",4,"seabirds",NA,NA,"fairy_prion","Fairy prion","prion",1,"flying_S",NA,NA,"Pachyptila turtur",10347.1669562138,11680.1319554446,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 35M 10S",-46.7324406467378,168.284639753401,"0.5-1",4,"seabirds",NA,NA,"Cook's_petrel","Cook's petrel","gadfly",1,"flying_S",NA,NA,"Pterodroma cookii",9596.48862945517,12421.6087702207,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 36M 26S",-46.7403286043555,168.279141141102,"0.5-1",4,"seabirds",NA,NA,"prion_sp","Unknown prion","prion",1,"flying_N",NA,NA,"Pachyptila spp.",8628.96636641402,13381.9691916966,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 37M 20S",-46.7456632247195,168.275105338544,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",7967.34402879428,14039.6007997823,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 38M 0S",-46.7497600475326,168.272241828963,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",7465.74972349235,14539.8026448049,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 38M 19S",-46.7516709538177,168.270851103589,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",7230.63299079748,14774.5164068475,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 38M 35S",-46.7531916825101,168.269871175289,"0.5-1",4,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",7046.6496777567,14958.3834629314,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 40M 44S",-46.766648744233,168.260962050408,"0.5-1",4,"seabirds",NA,NA,"gadfly_sp","Unknown (gadfly) petrel","gadfly",1,"flying_E",NA,NA,"Pterodroma spp.",5416.00910777032,13729.7446552944,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 40M 55S",-46.7676801793277,168.260303232819,"0.5-1",4,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",5291.85424717023,13609.6768666604,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 41M 16S",-46.7698381841183,168.258862551302,"0.5-1",4,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"sitting_on_water","50-100m","bronze","Leucocarbo chalconotus",5030.96984156458,13355.6958667038,"Offshore","Offshore"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 43M 33S",-46.7837582202628,168.249309863895,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",3355.50871284487,11714.5934129681,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 44M 29S",-46.789358924143,168.245369363576,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",2692.80850888273,11055.1632653335,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 45M 59S",-46.7983420193195,168.239009929821,"0.5-1",4,"seabirds",NA,NA,"gadfly_sp","Unknown (gadfly) petrel","gadfly",1,"flying_W",NA,NA,"Pterodroma spp.",1676.93537384555,10004.405561806,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 46M 42S",-46.8025906803086,168.235908625647,"0.5-1",4,"seabirds",NA,NA,"fairy_prion","Fairy prion","prion",1,"flying_E",NA,NA,"Pachyptila turtur",1254.23709524499,9506.97539554266,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 46M 4S",-46.7989326501265,168.238524701446,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",1614.88533707992,9932.11210627224,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 46M 56S",-46.803887821734,168.234783019871,"0.5-1",4,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",1148.08779375735,9345.82731937445,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 47M 42S",-46.8083570944145,168.230917286128,"0.5-1",4,"seabirds",NA,NA,"Cook's_petrel","Cook's petrel","gadfly",1,"flying_W",NA,NA,"Pterodroma cookii",807.232096642271,8793.21581423181,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 48M 1S",-46.8101944494992,168.229328077286,"0.5-1",4,"seabirds",NA,NA,"Cook's_petrel","Cook's petrel","gadfly",1,"flying_W",NA,NA,"Pterodroma cookii",740.067090878571,8566.99534615666,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 49M 22S",-46.8172327335924,168.221301902086,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",1192.0636306604,7593.26599559526,"Offshore","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 50M 51S",-46.8248166376725,168.212359165773,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",3,"flying_W",NA,NA,"Ardenna grisea",520.770234503968,6532.94439257536,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 52M 13S",-46.8325080815703,168.205380477011,"0.5-1",3,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"sitting_on_water","0-50m","bronze","Leucocarbo chalconotus",816.466493195257,5595.46028782296,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 53M 26S",-46.839754069224,168.199027329683,"0.5-1",3,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche cauta steadi",1058.58817931358,4752.79120765543,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 55M 47S",-46.8539013806731,168.188090706244,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",1343.02979185641,3372.09722580376,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 57M 10S",-46.8620089860633,168.180765006691,"0.5-1",3,"seabirds",NA,NA,"other_petrel","Unknown petrel","petrel",1,"sitting_on_water","100-200m",NA,"Procellariidae (petrel) spp.",826.68734831497,2712.05547454278,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 57M 26S",-46.8635651282966,168.179317032918,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",847.001826624326,2612.45220449593,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","17H 59M 22S",-46.8745183898136,168.168366998434,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",2,"flying_E",NA,NA,"Ardenna grisea",1471.76233613121,1471.76232387327,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","18H 0M 34S",-46.8807623209432,168.160792859271,"0.5-1",3,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"sitting_on_water","0-50m","dont_know","Leucocarbo chalconotus",784.065577644307,784.065573473564,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","18H 0M 43S",-46.8815358029678,168.159830281511,"0.5-1",3,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_N",NA,NA,"Thalassarche cauta steadi",720.924160562934,720.924147496307,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","18H 1M 58S",-46.887437752448,168.150649834424,"0.5-1",3,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",5,"sitting_on_water","100-200m",NA,"Thalassarche cauta steadi",248.895048442031,248.89505045389,"Coastal","Coastal"
"2026-02-21",73,2026,"February",21,"Summer","afternoon","18H 2M 19S",-46.8887962913141,168.147839885205,"0.5-1",3,"seabirds",NA,NA,"shag_sp","Unknown shag","shag",1,"flying_S",NA,NA,"Phalacrocoracidae spp.",108.747399552081,108.747364380021,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 10M 26S",-46.8499388359487,168.185138264671,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",1371.59929738628,3298.52815623663,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 10M 2S",-46.8522808235139,168.18320707418,"0.5-1",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",2,"flying_E",NA,NA,"Ardenna grisea",1095.0933194533,3068.14315256493,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 13M 36S",-46.8311114888638,168.200075570494,"0-0.5",3,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche cauta steadi",1208.9313037654,5365.79373577627,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 19M 40S",-46.7964563006535,168.228977294639,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",2077.87292132793,9628.94663004953,"Offshore","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 19M 46S",-46.7958963895217,168.229482304305,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",2123.89062304311,9701.03550558521,"Offshore","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 21M 19S",-46.7871676851064,168.236808758229,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",2929.59043020054,10799.818594685,"Offshore","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 23M 25S",-46.7751439288259,168.247288819402,"0-0.5",3,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche cauta steadi",4279.6211446653,12338.2184658622,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 23M 38S",-46.7739012278616,168.248369917274,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",4426.72671893255,12497.3905047573,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 23M 51S",-46.7726742010564,168.249514382333,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",4573.71895042572,12658.2823502903,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 23M 6S",-46.7769602034241,168.245683768764,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",3,"flying_E",NA,NA,"Ardenna grisea",4066.31994614989,12104.4586623447,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 24M 16S",-46.7703387932852,168.251693509519,"0-0.5",3,"seabirds",NA,NA,"Cook's_petrel","Cook's petrel","gadfly",1,"flying_S",NA,NA,"Pterodroma cookii",4856.12068390718,12964.6234341862,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 24M 56S",-46.7666287953034,168.25492573902,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",5307.09939366392,13440.5699626323,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 25M 18S",-46.7643550783396,168.256756011397,"0-0.5",3,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",5583.42415387077,13725.3064218518,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 25M 41S",-46.7621777113527,168.258697260171,"0-0.5",3,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",5852.46302235501,14007.0010074662,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 26M 34S",-46.7572313407436,168.263272773474,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_W",NA,NA,"Pelecanoides urinatrix",6471.60105101348,14654.9775323938,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 26M 42S",-46.7564868601039,168.263938045129,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",6564.84828258864,14751.4375719334,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 26M 53S",-46.7553662834689,168.264972539619,"0-0.5",2,"seabirds",NA,NA,"gadfly_sp","Unknown (gadfly) petrel","gadfly",1,"flying_S",NA,NA,"Pterodroma spp.",6706.09478222418,14898.1900514924,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 27M 11S",-46.7536500049755,168.266458315775,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",6920.81437190593,15088.8308161516,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 27M 21S",-46.7529408540577,168.26723347418,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",7013.16197746413,14995.1594647757,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 27M 44S",-46.7506063682958,168.269061651081,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",7301.94550602339,14704.6807024426,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 27M 4S",-46.7543897079304,168.265799330547,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",6827.82214245882,15022.6097114258,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 28M 15S",-46.7476800782606,168.271581167355,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",7669.82571353034,14335.3610775294,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 29M 29S",-46.7407862981781,168.277745554224,"0-0.5",2,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche spp.",8545.61030953474,13461.9632827974,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 30M 9S",-46.7369998572394,168.281265366822,"0-0.5",2,"seabirds",NA,NA,"Cook's_petrel","Cook's petrel","gadfly",1,"flying_W",NA,NA,"Pterodroma cookii",9032.05063150354,12980.7856127224,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 31M 8S",-46.7315276479349,168.286181520671,"0-0.5",2,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"flying_W",NA,"bronze","Leucocarbo chalconotus",9732.73684690681,12291.4855783327,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 33M 42S",-46.7171754408628,168.298911117017,"0-0.5",2,"seabirds",NA,NA,"white-capped_mollymawk","White-capped mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche cauta steadi",10502.5735073544,10502.5734149742,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 35M 32S",-46.707007563673,168.307658471167,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",9257.9461831893,9257.94609149071,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 35M 44S",-46.7058729892597,168.308664048091,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",9119.84273518147,9119.84264358689,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 35M 55S",-46.7048739502206,168.309605168179,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",8997.74203772891,8997.74194623998,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 36M 24S",-46.7021788749844,168.31173107028,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",8674.9283650705,8674.928273824,"Offshore","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 40M 12S",-46.680606873706,168.327960027382,"0-0.5",2,"seabirds",NA,NA,"prion_sp","Unknown prion","prion",1,"flying_E",NA,NA,"Pachyptila spp.",6136.84916206749,6136.84909775234,"Coastal","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 40M 32S",-46.6786509146914,168.329601120204,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",2,"flying_W",NA,NA,"Ardenna grisea",5912.69209812169,5912.69203317056,"Coastal","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 42M 25S",-46.6680038440973,168.337479773909,"0-0.5",2,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche spp.",4718.02458953904,4718.02457140854,"Coastal","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 43M 28S",-46.6618556762114,168.341937186196,"0-0.5",2,"seabirds",NA,NA,"prion_sp","Unknown prion","prion",1,"flying_N",NA,NA,"Pachyptila spp.",4058.13335146354,4058.13333503623,"Coastal","Offshore"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 44M 52S",-46.6531362757087,168.346943948418,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_S",NA,NA,"Ardenna grisea",3166.83219444732,3166.8321974948,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 45M 33S",-46.6493158461526,168.349231034517,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",2794.73084439686,2794.73079269551,"Coastal","Coastal"
"2026-02-21",68,2026,"February",21,"Summer","morning","8H 46M 36S",-46.6429553646594,168.351969821379,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",2157.71953396915,2157.71953391875,"Coastal","Coastal"
